"Year","Lat","Lon","AreaSwept_km2","Response_variable","Data_type"
2011,29.003,-93.262,0.030048,1170.7,"Biomass_KG"
2014,28.989,-93.265,0.031593,1747.2,"Biomass_KG"
2008,29.16,-93.148,0.062575,0,"Biomass_KG"
2009,29.054,-93.167,0.03086,0,"Biomass_KG"
2009,28.999,-93.177,0.028708,165.49,"Biomass_KG"
2007,29.127,-93.044,0.020821,0,"Biomass_KG"
2007,29.107,-93.028,0.020889,367,"Biomass_KG"
2010,29.011,-92.973,0.036111,0,"Biomass_KG"
2013,29.138,-92.93,0.031709,0,"Biomass_KG"
2012,28.983,-92.976,0.02968,0,"Biomass_KG"
2014,29.142,-93.043,0.03276,0,"Biomass_KG"
2013,29.001,-93.074,0.03664,0,"Biomass_KG"
2012,28.989,-93.094,0.034688,210.22,"Biomass_KG"
2012,28.989,-92.973,0.034688,552.71,"Biomass_KG"
2009,29.152,-93.023,0.03089,0,"Biomass_KG"
2009,29.052,-92.987,0.031593,0,"Biomass_KG"
2009,29.027,-93.017,0.030622,165.79,"Biomass_KG"
2009,29.053,-93.049,0.03168,0,"Biomass_KG"
2007,29.075,-92.798,0.058487,0,"Biomass_KG"
2007,29.119,-92.802,0.034849,0,"Biomass_KG"
2007,29.123,-92.901,0.059197,0,"Biomass_KG"
2007,29.153,-92.869,0.059971,147.71,"Biomass_KG"
2011,29.151,-92.869,0.028962,0,"Biomass_KG"
2011,29.132,-92.894,0.035754,0,"Biomass_KG"
2011,28.986,-92.754,0.030622,0,"Biomass_KG"
2013,29.094,-92.833,0.032282,0,"Biomass_KG"
2014,28.985,-92.839,0.032536,148.06,"Biomass_KG"
2009,29.143,-92.813,0.032536,85.55,"Biomass_KG"
2009,29.011,-92.911,0.033941,0,"Biomass_KG"
2009,29.098,-92.791,0.030532,0,"Biomass_KG"
2007,29.13,-92.689,0.054673,0,"Biomass_KG"
2007,29.111,-92.566,0.059834,0,"Biomass_KG"
2010,29.078,-92.694,0.034503,0,"Biomass_KG"
2011,29.123,-92.709,0.032592,0,"Biomass_KG"
2011,29.04,-92.598,0.031564,0,"Biomass_KG"
2013,29.008,-92.734,0.033914,0,"Biomass_KG"
2008,29.125,-92.699,0.056548,0,"Biomass_KG"
2012,29.013,-92.658,0.033424,83.876,"Biomass_KG"
2012,28.991,-92.632,0.035728,0,"Biomass_KG"
2006,29.13,-92.393,0.027559,0,"Biomass_KG"
2006,29.037,-92.417,0.038453,0,"Biomass_KG"
2006,29.058,-92.552,0.05123,221.04,"Biomass_KG"
2007,28.989,-92.537,0.0056388,0,"Biomass_KG"
2010,29.074,-92.444,0.033373,0,"Biomass_KG"
2010,29.067,-92.435,0.035523,0,"Biomass_KG"
2011,29.001,-92.452,0.031244,246.08,"Biomass_KG"
2011,29.035,-92.459,0.029773,0,"Biomass_KG"
2014,29.144,-92.459,0.029804,0,"Biomass_KG"
2014,29.046,-92.409,0.030261,0,"Biomass_KG"
2008,29.077,-92.555,0.029957,0,"Biomass_KG"
2013,29.106,-92.467,0.031156,188.78,"Biomass_KG"
2008,29.049,-92.52,0.054955,0,"Biomass_KG"
2009,29.097,-92.56,0.029896,268.09,"Biomass_KG"
2009,29.055,-92.391,0.029804,690.09,"Biomass_KG"
2009,28.996,-92.465,0.031564,0,"Biomass_KG"
2006,29.055,-92.237,0.037928,0,"Biomass_KG"
2007,29.097,-92.222,0.026477,0,"Biomass_KG"
2006,28.992,-92.278,0.041968,65.849,"Biomass_KG"
2006,29.029,-92.278,0.047487,73.525,"Biomass_KG"
2006,29.063,-92.274,0.037043,0,"Biomass_KG"
2006,29.092,-92.279,0.030048,110.02,"Biomass_KG"
2007,29.103,-92.249,0.021654,0,"Biomass_KG"
2007,29.085,-92.248,0.031244,0,"Biomass_KG"
2010,28.999,-92.252,0.030412,0,"Biomass_KG"
2010,29.102,-92.227,0.029065,0,"Biomass_KG"
2010,29.08,-92.271,0.029957,0,"Biomass_KG"
2010,28.994,-92.246,0.035212,0,"Biomass_KG"
2013,29.052,-92.306,0.03089,0,"Biomass_KG"
2012,29.07,-92.328,0.032508,258.09,"Biomass_KG"
2008,28.991,-92.352,0.029896,0,"Biomass_KG"
2008,29.009,-92.277,0.028708,0,"Biomass_KG"
2008,29.021,-92.276,0.0356,0,"Biomass_KG"
2008,29.122,-92.221,0.026657,0,"Biomass_KG"
2008,29.123,-92.221,0.028548,0,"Biomass_KG"
2009,28.983,-92.224,0.030412,10.453,"Biomass_KG"
2006,29.008,-92.157,0.029488,0,"Biomass_KG"
2006,29.008,-92.157,0.030184,0,"Biomass_KG"
2007,29.128,-92.08,0.040622,0,"Biomass_KG"
2007,29.015,-92.101,0.043482,0,"Biomass_KG"
2007,29.157,-92.078,0.031902,0,"Biomass_KG"
2010,29.066,-92.07,0.028266,0,"Biomass_KG"
2014,29.085,-92.067,0.029151,648.91,"Biomass_KG"
2014,29.136,-92.091,0.032536,1271.7,"Biomass_KG"
2013,29.145,-92.114,0.036539,0,"Biomass_KG"
2011,29.053,-92.079,0.023165,0,"Biomass_KG"
2011,29.034,-92.172,0.034263,179.54,"Biomass_KG"
2014,29.024,-92.19,0.033941,0,"Biomass_KG"
2014,29.034,-92.072,0.035831,0,"Biomass_KG"
2014,29.053,-92.192,0.034503,1399.9,"Biomass_KG"
2014,29.064,-92.133,0.037161,0,"Biomass_KG"
2008,29.015,-92.182,0.032592,0,"Biomass_KG"
2008,29.047,-92.1,0.031853,0,"Biomass_KG"
2008,29.102,-92.121,0.030412,0,"Biomass_KG"
2008,28.995,-92.038,0.03139,57.87,"Biomass_KG"
2010,29.068,-92.1,0.03445,84.412,"Biomass_KG"
2009,29.11,-92.114,0.033941,0,"Biomass_KG"
2009,29.114,-92.033,0.030048,0,"Biomass_KG"
2009,29.036,-92.041,0.029896,0,"Biomass_KG"
2006,29.154,-91.919,0.033941,0,"Biomass_KG"
2007,29.07,-91.929,0.043311,0,"Biomass_KG"
2007,29.146,-92.016,0.039455,0,"Biomass_KG"
2010,29.032,-91.87,0.030232,0,"Biomass_KG"
2010,29.125,-92.011,0.037137,0,"Biomass_KG"
2010,29.114,-91.864,0.039603,0,"Biomass_KG"
2007,29.14,-91.876,0.030412,0,"Biomass_KG"
2010,29.073,-91.925,0.031244,0,"Biomass_KG"
2014,29.112,-91.975,0.029557,0,"Biomass_KG"
2009,29.052,-91.966,0.031477,0,"Biomass_KG"
2013,29.108,-91.771,0.040077,0,"Biomass_KG"
2011,29.076,-91.808,0.02451,0,"Biomass_KG"
2008,29.051,-91.732,0.014129,0,"Biomass_KG"
2012,29,-91.769,0.029277,187.56,"Biomass_KG"
2009,28.994,-91.747,0.029957,0,"Biomass_KG"
2009,28.987,-91.745,0.031593,0,"Biomass_KG"
2009,28.981,-91.702,0.02968,0,"Biomass_KG"
2006,28.99,-91.53,0.026231,0,"Biomass_KG"
2010,28.985,-91.509,0.031716,0,"Biomass_KG"
2010,29.044,-91.491,0.036814,0,"Biomass_KG"
2010,29.125,-91.533,0.037161,0,"Biomass_KG"
2010,29.135,-91.495,0.033941,0,"Biomass_KG"
2014,29.121,-91.378,0.033177,0,"Biomass_KG"
2013,28.992,-91.085,0.040712,0,"Biomass_KG"
2009,29.013,-91.04,0.035134,0,"Biomass_KG"
2009,29.044,-91.071,0.035523,0,"Biomass_KG"
2006,29.009,-90.827,0.025282,0,"Biomass_KG"
2006,29.007,-90.848,0.021398,0,"Biomass_KG"
2014,28.994,-90.856,0.031126,0,"Biomass_KG"
2007,29.013,-90.941,0.031593,0,"Biomass_KG"
2006,29.013,-90.638,0.042908,0,"Biomass_KG"
2009,28.994,-90.74,0.040237,0,"Biomass_KG"
2010,29.002,-90.44,0.032057,0,"Biomass_KG"
2013,28.985,-90.496,0.035958,0,"Biomass_KG"
2009,28.996,-90.481,0.029804,0,"Biomass_KG"
2006,28.987,-90.292,0.02451,0,"Biomass_KG"
2006,29.065,-90.255,0.019376,0,"Biomass_KG"
2006,28.987,-90.307,0.023857,0,"Biomass_KG"
2006,28.987,-90.307,0.033834,0,"Biomass_KG"
2009,29.008,-90.303,0.036845,0,"Biomass_KG"
2009,29.008,-90.302,0.028012,0,"Biomass_KG"
2009,28.984,-90.329,0.037992,0,"Biomass_KG"
2009,28.981,-90.324,0.026424,0,"Biomass_KG"
2010,29.009,-90.291,0.030385,0,"Biomass_KG"
2014,29.046,-90.294,0.03089,0,"Biomass_KG"
2008,28.983,-90.371,0.025855,0,"Biomass_KG"
2006,29.106,-90.053,0.047366,0,"Biomass_KG"
2006,29.103,-90.103,0.025749,0,"Biomass_KG"
2006,29.098,-90.104,0.028974,0,"Biomass_KG"
2007,29.103,-90.133,0.021398,0,"Biomass_KG"
2007,29.122,-90.065,0.017508,0,"Biomass_KG"
2007,29.103,-90.129,0.034136,0,"Biomass_KG"
2007,29.121,-90.062,0.015633,0,"Biomass_KG"
2006,29.126,-90.047,0.027075,0,"Biomass_KG"
2008,29.141,-90.051,0.029071,0,"Biomass_KG"
2008,29.139,-90.071,0.015218,0,"Biomass_KG"
2008,29.141,-90.069,0.016352,0,"Biomass_KG"
2008,29.139,-90.051,0.027112,0,"Biomass_KG"
2009,28.995,-90.145,0.034311,0,"Biomass_KG"
2009,28.992,-90.145,0.033941,0,"Biomass_KG"
2010,29.042,-90.068,0.04108,0,"Biomass_KG"
2010,29.032,-90.09,0.028077,0,"Biomass_KG"
2012,29.066,-90.063,0.031564,0,"Biomass_KG"
2012,29.088,-90.132,0.060431,0,"Biomass_KG"
2011,29.005,-90.139,0.025996,0,"Biomass_KG"
2008,28.988,-90.076,0.035523,0,"Biomass_KG"
2008,29.136,-90.073,0.021139,0,"Biomass_KG"
2009,29.026,-90.055,0.033287,0,"Biomass_KG"
2007,29.064,-89.884,0.020118,0,"Biomass_KG"
2007,29.062,-89.882,0.014493,0,"Biomass_KG"
2006,29.039,-89.924,0.021822,0,"Biomass_KG"
2006,29.129,-90.04,0.03377,0,"Biomass_KG"
2006,29.034,-89.922,0.017593,0,"Biomass_KG"
2007,29.016,-89.872,0.018968,0,"Biomass_KG"
2007,29.015,-89.872,0.021795,0,"Biomass_KG"
2008,29.007,-89.879,0.019906,0,"Biomass_KG"
2008,29.004,-89.88,0.016147,0,"Biomass_KG"
2008,28.984,-89.862,0.025793,0,"Biomass_KG"
2008,29.142,-89.942,0.017737,0,"Biomass_KG"
2008,29.145,-89.947,0.023034,0,"Biomass_KG"
2008,29.014,-89.935,0.012138,0,"Biomass_KG"
2008,29.009,-89.929,0.030622,0,"Biomass_KG"
2009,29.02,-89.878,0.030039,0,"Biomass_KG"
2009,29.018,-89.882,0.018623,0,"Biomass_KG"
2009,28.999,-89.914,0.021144,0,"Biomass_KG"
2009,29.099,-89.885,0.019246,0,"Biomass_KG"
2009,29.001,-89.912,0.029374,0,"Biomass_KG"
2009,29.094,-89.888,0.020525,0,"Biomass_KG"
2009,29.095,-90.02,0.031853,0,"Biomass_KG"
2009,29.092,-90.018,0.026106,0,"Biomass_KG"
2010,28.983,-89.951,0.033018,0,"Biomass_KG"
2010,29.047,-89.872,0.033042,0,"Biomass_KG"
2010,29.046,-89.922,0.028423,0,"Biomass_KG"
2010,28.984,-90.041,0.029057,0,"Biomass_KG"
2010,29.079,-89.917,0.03529,0,"Biomass_KG"
2011,29.085,-89.918,0.029896,0,"Biomass_KG"
2011,28.994,-89.88,0.028452,0,"Biomass_KG"
2013,29.014,-90.034,0.043496,0,"Biomass_KG"
2014,29.094,-90.001,0.031156,10.764,"Biomass_KG"
2011,28.981,-89.869,0.023981,89.502,"Biomass_KG"
2011,29.025,-89.983,0.036564,72.502,"Biomass_KG"
2008,29.007,-90.02,0.031244,0,"Biomass_KG"
2008,29.02,-89.876,0.019376,0,"Biomass_KG"
2009,28.989,-89.912,0.032282,173.49,"Biomass_KG"
2009,29.053,-89.96,0.03276,21.956,"Biomass_KG"
2009,29.06,-89.875,0.034236,0,"Biomass_KG"
2006,29.09,-89.71,0.017331,98.475,"Biomass_KG"
2006,29.018,-89.716,0.02451,275.59,"Biomass_KG"
2006,29.043,-89.728,0.014888,0,"Biomass_KG"
2006,29.043,-89.724,0.017191,0,"Biomass_KG"
2006,29.102,-89.695,0.01898,0,"Biomass_KG"
2006,29.095,-89.693,0.017606,0,"Biomass_KG"
2007,29.074,-89.75,0.01634,0,"Biomass_KG"
2007,29.074,-89.747,0.014514,0,"Biomass_KG"
2007,29.086,-89.693,0.013068,22.001,"Biomass_KG"
2007,29.082,-89.692,0.008123,108,"Biomass_KG"
2006,29.072,-89.788,0.014493,0,"Biomass_KG"
2006,29.062,-89.785,0.017593,6.601,"Biomass_KG"
2007,29.086,-89.75,0.017606,0,"Biomass_KG"
2007,29.106,-89.788,0.0217,0,"Biomass_KG"
2007,29.107,-89.786,0.023283,0,"Biomass_KG"
2007,29.083,-89.751,0.01372,0,"Biomass_KG"
2007,29.055,-89.732,0.020118,0,"Biomass_KG"
2007,29.086,-89.84,0.023914,0,"Biomass_KG"
2008,29.068,-89.686,0.0101,29.604,"Biomass_KG"
2008,29.049,-89.728,0.016981,76.5,"Biomass_KG"
2008,29.066,-89.682,0.013082,20.794,"Biomass_KG"
2008,29.049,-89.725,0.028733,0,"Biomass_KG"
2008,29.141,-89.833,0.026837,0,"Biomass_KG"
2008,29.141,-89.83,0.025832,0,"Biomass_KG"
2008,28.987,-89.86,0.016796,0,"Biomass_KG"
2008,29.068,-89.836,0.016019,0,"Biomass_KG"
2008,29.12,-89.789,0.01967,0,"Biomass_KG"
2008,29.12,-89.793,0.018958,0,"Biomass_KG"
2008,29.061,-89.838,0.01771,0,"Biomass_KG"
2008,29.09,-89.831,0.025507,0,"Biomass_KG"
2008,29.102,-89.815,0.019981,0,"Biomass_KG"
2009,29.052,-89.755,0.013625,0,"Biomass_KG"
2009,29.136,-89.737,0.017874,0,"Biomass_KG"
2009,29.052,-89.757,0.016296,0,"Biomass_KG"
2009,29.127,-89.747,0.017664,0,"Biomass_KG"
2009,29.047,-89.716,0.012313,0,"Biomass_KG"
2009,29.051,-89.717,0.016296,0,"Biomass_KG"
2009,29.096,-89.709,0.012232,0,"Biomass_KG"
2009,29.093,-89.709,0.011141,0,"Biomass_KG"
2009,29.138,-89.82,0.022035,0,"Biomass_KG"
2009,29.151,-89.818,0.026031,0,"Biomass_KG"
2009,29.068,-89.827,0.017915,5.286,"Biomass_KG"
2009,29.015,-89.816,0.017155,0,"Biomass_KG"
2009,29.017,-89.816,0.019518,0,"Biomass_KG"
2009,29.074,-89.827,0.014948,0,"Biomass_KG"
2010,29.038,-89.735,0.033042,0,"Biomass_KG"
2010,29.122,-89.699,0.035308,32.999,"Biomass_KG"
2010,29.128,-89.75,0.031883,144.01,"Biomass_KG"
2010,29.005,-89.837,0.031286,0,"Biomass_KG"
2010,29.073,-89.818,0.035186,0,"Biomass_KG"
2010,29.055,-89.708,0.029661,0,"Biomass_KG"
2010,29.123,-89.766,0.042057,0,"Biomass_KG"
2010,29.015,-89.807,0.027041,0,"Biomass_KG"
2011,29.091,-89.845,0.028161,0,"Biomass_KG"
2012,29.039,-89.717,0.031156,1015,"Biomass_KG"
2014,29.15,-89.747,0.03089,0,"Biomass_KG"
2013,29.023,-89.772,0.034156,0,"Biomass_KG"
2008,29.053,-89.804,0.019376,0,"Biomass_KG"
2008,29.112,-89.853,0.02968,0,"Biomass_KG"
2008,29.152,-89.838,0.033833,0,"Biomass_KG"
2008,29.065,-89.719,0.013801,0,"Biomass_KG"
2008,29.085,-89.696,0.014638,0,"Biomass_KG"
2009,29.015,-89.772,0.035134,48.096,"Biomass_KG"
2006,29.06,-89.657,0.0095694,205.98,"Biomass_KG"
2007,29.035,-89.615,0.0099856,4.917,"Biomass_KG"
2007,29.002,-89.538,0.010911,49.99,"Biomass_KG"
2007,29.005,-89.541,0.02026,250.61,"Biomass_KG"
2007,29.039,-89.623,0.010463,7.842,"Biomass_KG"
2007,29.029,-89.628,0.012767,160,"Biomass_KG"
2007,29.031,-89.64,0.0087123,128,"Biomass_KG"
2006,29.019,-89.621,0.010016,0,"Biomass_KG"
2006,29.16,-89.524,0.029029,0,"Biomass_KG"
2006,29.061,-89.67,0.011098,0,"Biomass_KG"
2006,29.055,-89.679,0.0098935,0,"Biomass_KG"
2006,29.112,-89.629,0.021327,636,"Biomass_KG"
2006,29.113,-89.63,0.029957,234.01,"Biomass_KG"
2007,29.063,-89.619,0.021388,342.78,"Biomass_KG"
2007,28.987,-89.589,0.013601,3.92,"Biomass_KG"
2007,29.11,-89.514,0.033042,0,"Biomass_KG"
2008,29.017,-89.567,0.019706,728.55,"Biomass_KG"
2008,29.112,-89.626,0.027644,43.999,"Biomass_KG"
2008,29.02,-89.569,0.022704,126.82,"Biomass_KG"
2008,29.114,-89.624,0.026532,13.633,"Biomass_KG"
2008,29.095,-89.653,0.017191,6.8,"Biomass_KG"
2008,29.092,-89.653,0.014886,0,"Biomass_KG"
2009,29.156,-89.547,0.034195,0,"Biomass_KG"
2009,28.999,-89.556,0.012649,68.994,"Biomass_KG"
2009,29.159,-89.544,0.028902,0,"Biomass_KG"
2009,29.009,-89.531,0.019921,15.487,"Biomass_KG"
2009,28.998,-89.553,0.0090783,8.025,"Biomass_KG"
2009,28.984,-89.548,0.0088427,0,"Biomass_KG"
2009,29.007,-89.531,0.013399,0,"Biomass_KG"
2009,28.983,-89.551,0.010287,22.998,"Biomass_KG"
2009,29.076,-89.668,0.009738,73.053,"Biomass_KG"
2009,29.078,-89.667,0.0095401,23.608,"Biomass_KG"
2009,29.154,-89.645,0.024712,8.367,"Biomass_KG"
2009,29.152,-89.648,0.024523,0,"Biomass_KG"
2010,28.998,-89.596,0.039986,78.267,"Biomass_KG"
2010,28.984,-89.523,0.034355,0,"Biomass_KG"
2010,29.107,-89.511,0.033975,0,"Biomass_KG"
2010,29.122,-89.56,0.030221,0,"Biomass_KG"
2010,29.033,-89.653,0.037161,39.576,"Biomass_KG"
2010,29.012,-89.512,0.028902,0,"Biomass_KG"
2010,28.996,-89.578,0.022596,356.59,"Biomass_KG"
2010,29.043,-89.631,0.030029,49.196,"Biomass_KG"
2010,29.153,-89.634,0.025343,0,"Biomass_KG"
2010,29.128,-89.65,0.03243,127.5,"Biomass_KG"
2010,29.132,-89.657,0.025761,0,"Biomass_KG"
2011,29.089,-89.584,0.044247,64.002,"Biomass_KG"
2014,29.121,-89.679,0.029957,112.38,"Biomass_KG"
2009,28.995,-89.588,0.029896,221.5,"Biomass_KG"
2007,29.098,-89.497,0.03873,0,"Biomass_KG"
2007,29.082,-89.463,0.027066,0,"Biomass_KG"
2009,28.982,-89.5,0.008123,0,"Biomass_KG"
2010,28.99,-89.485,0.033352,0,"Biomass_KG"
2006,29.102,-88.974,0.01218,48.301,"Biomass_KG"
2006,29.01,-88.965,0.028907,0,"Biomass_KG"
2008,29.083,-88.972,0.014386,0,"Biomass_KG"
2010,29.002,-88.968,0.036814,0,"Biomass_KG"
2013,29.04,-89.076,0.0418,86.88,"Biomass_KG"
2013,29.026,-88.998,0.038325,570.26,"Biomass_KG"
2006,29.092,-88.971,0.017645,655.47,"Biomass_KG"
2008,29.033,-88.994,0.016464,39.05,"Biomass_KG"
2011,29.003,-88.998,0.03529,273.53,"Biomass_KG"
2009,29.012,-88.989,0.02968,0,"Biomass_KG"
2006,29.083,-88.948,0.016147,0,"Biomass_KG"
2006,29.096,-88.903,0.02465,136.72,"Biomass_KG"
2007,29.124,-88.79,0.0098935,0,"Biomass_KG"
2007,29.116,-88.785,0.038558,120.61,"Biomass_KG"
2007,29.007,-88.942,0.026277,0,"Biomass_KG"
2007,29.118,-88.804,0.027644,0,"Biomass_KG"
2007,29.098,-88.811,0.016502,0,"Biomass_KG"
2006,29.136,-88.934,0.0082319,0,"Biomass_KG"
2008,29.154,-88.892,0.027899,127.84,"Biomass_KG"
2006,29.12,-88.954,0.010911,177.6,"Biomass_KG"
2010,29.086,-88.884,0.023362,0,"Biomass_KG"
2012,29.062,-88.919,0.03542,211.14,"Biomass_KG"
2012,29.134,-88.866,0.037602,100.28,"Biomass_KG"
2012,29.148,-88.868,0.039618,661.96,"Biomass_KG"
2008,29.102,-88.875,0.025282,28.21,"Biomass_KG"
2006,29.145,-88.65,0.056402,0,"Biomass_KG"
2006,29.11,-88.671,0.010307,0,"Biomass_KG"
2006,29.133,-88.754,0.054621,43.744,"Biomass_KG"
2006,29.146,-88.604,0.017874,0,"Biomass_KG"
2012,29.11,-88.776,0.038965,98.796,"Biomass_KG"
2012,29.128,-88.654,0.039525,0,"Biomass_KG"
2008,29.148,-88.696,0.035523,0,"Biomass_KG"
2008,29.14,-88.739,0.034263,0,"Biomass_KG"
2013,29.114,-88.742,0.030622,0,"Biomass_KG"
2008,29.142,-88.644,0.027899,0,"Biomass_KG"
2008,29.134,-85.42,0.034156,0,"Biomass_KG"
2008,29.049,-85.498,0.032168,0,"Biomass_KG"
2008,29.03,-85.424,0.03664,0,"Biomass_KG"
2010,29.103,-85.509,0.035212,0,"Biomass_KG"
2010,28.984,-85.38,0.038277,0,"Biomass_KG"
2011,29.02,-85.539,0.034236,0,"Biomass_KG"
2014,29.049,-85.438,0.039246,0,"Biomass_KG"
2012,29.026,-85.308,0.035728,0,"Biomass_KG"
2013,29.147,-85.2,0.030412,0,"Biomass_KG"
2011,29.052,-85.348,0.034925,0,"Biomass_KG"
2010,29.053,-85.312,0.038134,0,"Biomass_KG"
2010,28.987,-85.339,0.040622,0,"Biomass_KG"
2008,29.126,-85.178,0.041315,0,"Biomass_KG"
2009,29.009,-85.135,0.033039,0,"Biomass_KG"
2010,29.039,-85.106,0.035958,0,"Biomass_KG"
2010,29.11,-85.122,0.037602,0,"Biomass_KG"
2009,29.103,-85.09,0.040622,0,"Biomass_KG"
2011,29.012,-85.047,0.041093,0,"Biomass_KG"
2010,29.097,-85.168,0.038965,0,"Biomass_KG"
2009,29.024,-84.867,0.040802,0,"Biomass_KG"
2009,29.057,-84.904,0.044741,5.561,"Biomass_KG"
2009,29.062,-84.932,0.03811,0,"Biomass_KG"
2013,29.067,-84.95,0.039339,0,"Biomass_KG"
2012,29.04,-84.999,0.032168,0,"Biomass_KG"
2010,28.993,-84.831,0.035728,0,"Biomass_KG"
2010,29.132,-84.863,0.032508,0,"Biomass_KG"
2014,29.075,-84.987,0.039618,0,"Biomass_KG"
2014,29.127,-84.891,0.038516,0,"Biomass_KG"
2014,28.987,-84.851,0.037528,0,"Biomass_KG"
2014,29.013,-84.879,0.03811,25.663,"Biomass_KG"
2013,29.152,-84.788,0.038325,0,"Biomass_KG"
2013,29.151,-84.689,0.038777,0,"Biomass_KG"
2012,29.151,-84.648,0.03529,92.146,"Biomass_KG"
2013,29.04,-84.721,0.036814,0,"Biomass_KG"
2011,28.993,-84.719,0.035134,0,"Biomass_KG"
2010,29.13,-84.818,0.031244,0,"Biomass_KG"
2014,29.075,-84.633,0.034582,17.336,"Biomass_KG"
2013,29.032,-84.504,0.029957,0,"Biomass_KG"
2013,29.106,-84.475,0.038468,0,"Biomass_KG"
2014,29.047,-84.575,0.040802,0,"Biomass_KG"
2014,29.036,-84.567,0.040373,0,"Biomass_KG"
2008,29.134,-84.416,0.041315,0,"Biomass_KG"
2010,29.08,-84.425,0.028452,0,"Biomass_KG"
2014,29.022,-84.306,0.032704,0,"Biomass_KG"
2009,28.985,-84.327,0.035186,0,"Biomass_KG"
2013,29.029,-84.39,0.03529,0,"Biomass_KG"
2008,29.077,-84.259,0.039246,0,"Biomass_KG"
2009,28.989,-84.251,0.036764,263.5,"Biomass_KG"
2014,29.056,-84.219,0.031244,5.421,"Biomass_KG"
2010,29.102,-84.271,0.034236,28.574,"Biomass_KG"
2008,29.098,-84.029,0.037161,0,"Biomass_KG"
2009,29.048,-83.929,0.036111,595.58,"Biomass_KG"
2014,29.069,-83.997,0.034688,57.123,"Biomass_KG"
2012,29.108,-84.052,0.036414,0,"Biomass_KG"
2012,28.993,-83.975,0.039246,0,"Biomass_KG"
2010,29.042,-83.972,0.031156,0,"Biomass_KG"
2010,29.064,-83.939,0.029804,0,"Biomass_KG"
2010,29.071,-84.044,0.034076,0,"Biomass_KG"
2009,28.986,-83.791,0.04358,0,"Biomass_KG"
2008,29.095,-83.71,0.04358,0,"Biomass_KG"
2014,29,-83.564,0.033424,0,"Biomass_KG"
2014,29.046,-83.58,0.03276,0,"Biomass_KG"
2008,29.062,-83.537,0.042279,0,"Biomass_KG"
2009,29.09,-83.562,0.037431,0,"Biomass_KG"
2014,29.032,-83.56,0.031244,0,"Biomass_KG"
2012,29.038,-83.482,0.03386,0,"Biomass_KG"
2013,29.08,-83.533,0.033941,0,"Biomass_KG"
2011,28.981,-83.451,0.0030261,0,"Biomass_KG"
2011,29.036,-83.484,0.038301,0,"Biomass_KG"
2014,29.14,-83.43,0.037161,0,"Biomass_KG"
2014,29.008,-83.304,0.0030261,0,"Biomass_KG"
2014,28.938,-95.111,0.03092,0,"Biomass_KG"
2009,28.941,-95.179,0.030532,0,"Biomass_KG"
2009,28.91,-95.162,0.030682,0,"Biomass_KG"
2009,28.829,-95.105,0.030622,1216.3,"Biomass_KG"
2010,28.963,-95.01,0.031126,0,"Biomass_KG"
2011,28.877,-94.924,0.031244,238.09,"Biomass_KG"
2013,28.826,-95.025,0.028931,211.23,"Biomass_KG"
2013,28.915,-94.97,0.034503,343.68,"Biomass_KG"
2011,28.815,-95.04,0.033833,2355.4,"Biomass_KG"
2014,28.965,-94.977,0.028931,291.58,"Biomass_KG"
2012,28.901,-95.072,0.030682,0,"Biomass_KG"
2009,28.812,-95.078,0.033833,1085.6,"Biomass_KG"
2009,28.899,-94.961,0.030622,66.145,"Biomass_KG"
2009,28.857,-95.02,0.028676,56.73,"Biomass_KG"
2006,28.901,-94.79,0.036193,361.09,"Biomass_KG"
2010,28.822,-94.897,0.031244,0,"Biomass_KG"
2010,28.814,-94.727,0.028676,274.68,"Biomass_KG"
2012,28.823,-94.837,0.032592,493.05,"Biomass_KG"
2011,28.877,-94.81,0.030048,817.82,"Biomass_KG"
2011,28.856,-94.78,0.03089,998.47,"Biomass_KG"
2011,28.83,-94.851,0.031156,884.67,"Biomass_KG"
2014,28.835,-94.839,0.029151,954.56,"Biomass_KG"
2008,28.826,-94.876,0.046919,5.307,"Biomass_KG"
2012,28.86,-94.822,0.032282,382.56,"Biomass_KG"
2010,28.894,-94.592,0.029557,0,"Biomass_KG"
2010,28.861,-94.604,0.029151,227.97,"Biomass_KG"
2011,28.949,-94.697,0.034688,3960.3,"Biomass_KG"
2013,28.881,-94.542,0.031593,243.85,"Biomass_KG"
2013,28.906,-94.636,0.031564,0,"Biomass_KG"
2011,28.806,-94.561,0.032955,972.21,"Biomass_KG"
2012,28.927,-94.715,0.031156,453.2,"Biomass_KG"
2009,28.934,-94.617,0.03168,6.508,"Biomass_KG"
2009,28.845,-94.633,0.027899,0,"Biomass_KG"
2007,28.868,-94.379,0.04872,0,"Biomass_KG"
2011,28.831,-94.373,0.036035,462.92,"Biomass_KG"
2008,28.922,-94.368,0.031244,278.07,"Biomass_KG"
2008,28.891,-94.396,0.032168,273.31,"Biomass_KG"
2008,28.857,-94.386,0.031244,271.98,"Biomass_KG"
2008,28.854,-94.503,0.031126,1597,"Biomass_KG"
2013,28.936,-94.494,0.032592,2705.7,"Biomass_KG"
2012,28.858,-94.494,0.03086,673,"Biomass_KG"
2010,28.882,-94.462,0.029277,1170.2,"Biomass_KG"
2009,28.814,-94.449,0.031244,0,"Biomass_KG"
2009,28.846,-94.368,0.03168,0,"Biomass_KG"
2007,28.96,-94.313,0.0098523,151.72,"Biomass_KG"
2006,28.881,-94.203,0.050727,35.9,"Biomass_KG"
2007,28.892,-94.223,0.040599,0,"Biomass_KG"
